6701,209,3
3243,11,3
4802,88,3
6208,20,3
2590,235,3
4967,237,3
2326,106,3
2779,249,3
6108,42,3
6658,132,3
4935,43,3
5415,47,3
2522,266,3
2115,179,3
4941,209,3
3185,215,3
6818,234,3
6727,235,3
4764,237,3
6767,42,3
4278,43,3
3015,263,3
4987,156,3
3696,87,3
6351,87,3
4353,88,3
4850,296,3
6672,20,3
4708,35,3
6001,245,3
5008,42,3
5387,256,3
5998,133,3
2801,262,3
1873,53,3
2838,86,3
6348,87,3
3269,88,3
5488,234,3
2510,21,3
6296,34,3
5401,113,3
3553,41,3
4964,135,3
6751,256,3
3987,272,3
1918,76,3
2635,87,3
5501,220,3
2200,88,3
2416,88,3
2840,88,3
4355,88,3
6165,295,3
4392,295,3
5510,296,3
2118,243,3
4924,244,3
1956,292,3
4811,87,3
4845,295,3
6344,88,3
2130,31,3
5373,35,3
2083,41,3
4753,41,3
3892,42,3
1885,256,3
2970,256,3
4248,256,3
6290,257,3
4698,262,3
6023,262,3
6285,203,3
1995,87,3
5468,87,3
3088,295,3
4750,14,4
6259,101,4
3557,109,4
2083,41,4
5009,42,4
6724,135,4
5350,43,4
4022,136,4
3177,101,4
5775,109,4
2134,113,4
2327,147,4
2298,53,4
6567,87,4
3488,90,4
7079,20,4
1917,21,4
6699,101,4
3412,113,4
7788,129,4
4218,82,4
4015,84,4
3486,87,4
6347,87,4
4577,88,4
7474,88,4
7175,20,4
3603,101,4
1899,107,4
5841,113,4
7181,113,4
6477,119,4
1892,43,4
7138,136,4
6235,84,4
4585,87,4
7389,101,4
4511,113,4
2108,53,4
5135,84,4
6455,84,4
4132,87,4
6130,87,4
2704,8,4
6435,109,4
5228,42,4
6221,264,4
6675,84,4
3910,87,4
4732,20,4
4039,101,4
2920,107,4
2347,113,4
3623,113,4
2776,136,4
3393,136,4
6020,136,4
2318,70,4
3561,192,4
2129,80,4
3154,85,4
5123,211,4
3993,99,4
4489,101,4
3772,107,4
6061,113,4
3388,119,4
3628,135,4
4063,147,4
3874,60,4
5355,84,4
2088,84,4
6787,87,4
5242,88,4
6655,109,4
6505,129,4
2820,44,4
3204,151,4
4956,63,4
5922,171,4
4491,177,4
2705,82,4
7128,84,4
3366,84,4
1988,88,4
6122,88,4
2340,17,4
1871,21,4
5399,93,4
5995,107,4
2773,113,4
4961,113,4
3814,119,4
2744,53,4
3157,157,4
7154,75,4
3579,84,4
4916,85,4
3911,87,4
1990,88,4
7242,88,4
5379,107,4
6281,113,4
5822,136,4
6283,153,4
4240,84,4
4939,101,4
3838,113,4
2307,136,4
6042,156,4
4471,135,4
6461,147,4
6261,156,4
3344,82,4
4465,84,4
6015,84,4
3484,87,4
4607,219,4
4357,87,4
6788,87,4
6039,101,4
7609,107,4
6209,31,4
4061,113,4
6501,113,4
5008,42,4
5383,136,4
3179,155,4
3912,87,4
4134,87,4
5910,87,4
6348,87,4
4552,11,4
4806,88,4
2110,119,4
5450,42,4
7611,136,4
4740,144,4
6484,153,4
7783,82,4
3792,84,4
5898,86,4
2200,88,4
2062,21,4
5817,91,4
2751,101,4
7088,107,4
7159,107,4
3199,113,4
6721,113,4
2915,41,4
3586,121,4
3605,156,4
2301,84,4
2727,84,4
5795,84,4
5780,1,4
6789,87,4
3904,88,4
5685,88,5
6344,88,5
6784,88,5
7243,88,5
9650,88,5
2868,234,5
6819,234,5
6442,246,5
9533,276,5
9152,189,5
7170,280,5
8455,280,5
3436,210,5
4839,220,5
4553,11,5
5006,11,5
5882,11,5
6322,11,5
7892,11,5
8553,11,5
3904,88,5
4129,88,5
6565,88,5
3716,234,5
9538,315,5
5146,244,5
8298,244,5
4559,44,5
6222,265,5
8522,268,5
2342,67,5
2594,280,5
2333,211,5
4678,211,5
8591,291,5
5277,220,5
5223,11,5
8607,220,5
7224,11,5
2417,88,5
8554,11,5
9853,11,5
7912,88,5
8133,88,5
8355,88,5
2438,234,5
9652,88,5
2654,234,5
5490,234,5
7281,234,5
7143,243,5
5386,244,5
5190,262,5
9402,268,5
4884,272,5
5852,280,5
9173,204,5
2644,291,5
4369,291,5
9207,86,5
4610,219,5
5907,87,5
4165,220,5
4612,220,5
5279,220,5
6546,11,5
7225,11,5
2843,88,5
8555,11,5
3481,88,5
9854,11,5
4130,88,5
5024,88,5
6345,88,5
6566,88,5
7244,88,5
2652,234,5
7352,246,5
2393,44,5
3462,44,5
4560,44,5
8040,268,5
1867,276,5
8280,280,5
7577,282,5
3639,2,5
6598,220,5
7289,220,5
5224,11,5
6323,11,5
9469,220,5
6762,11,5
2627,88,5
9191,11,5
4577,88,5
5246,88,5
7732,295,5
2226,234,5
3720,234,5
5849,252,5
6532,253,5
2819,44,5
3671,44,5
6746,204,5
4616,220,5
4556,11,5
5225,11,5
2413,88,5
7226,11,5
7895,11,5
9192,11,5
5025,88,5
8134,88,5
9561,20,5
3632,242,5
7617,243,5
1971,44,5
6666,280,5
9427,86,5
5226,11,5
6102,11,5
7452,11,5
3691,88,5
5463,88,5
5905,88,5
6562,88,5
7476,88,5
8160,234,5
4107,44,5
6490,268,5
8061,280,5
7392,204,5
3901,86,5
5058,220,5
5443,11,5
6103,11,5
8610,220,5
6324,11,5
1596,88,5
9685,220,5
6763,11,5
8112,11,5
4580,88,5
5026,88,5
6342,88,5
6782,88,5
8572,88,5
9431,88,5
9654,88,5
2866,234,5
8598,234,5
6266,244,5
5879,60,5
2146,268,5
4073,276,5
5123,211,5
8163,219,5
4778,11,5
5444,11,5
6325,11,5
6764,11,5
2629,88,5
8113,11,5
9193,11,5
3693,88,5
7245,88,5
8135,88,5
2864,234,5
9898,234,5
3599,36,5
7565,113,5
2395,44,5
4786,44,5
9732,272,5
4299,276,5
4250,211,5
9241,219,5
4837,220,5
5059,220,5
4779,11,5
5445,11,5
8114,11,5
5242,88,5
5464,88,5
6563,88,5
2013,234,5
7915,88,5
8573,88,5
2441,234,5
9873,88,5
9574,246,5
6508,263,5
3875,60,5
3806,268,5
2104,67,5
4050,273,5
4546,276,5
2857,291,5
8589,291,5
6104,11,5
9686,220,5
2415,88,5
7456,11,5
2630,88,5
8115,11,5
9194,11,5
3908,88,5
5243,88,5
6122,88,5
6343,88,5
6783,88,5
8574,88,5
6486,244,5
6244,246,5
2821,44,5
2360,268,5
5831,268,5
1955,280,5
8230,204,5
9429,86,5
4780,11,5
5446,11,5
6542,11,5
8332,11,5
9411,11,5
4802,88,5
7242,88,5
7246,88,5
2229,234,5
9874,88,5
3506,234,5
7499,234,5
10116,234,5
4742,241,5
2397,44,5
4109,44,5
7102,263,5
3849,268,5
6426,272,5
6710,280,5
7840,280,5
5060,220,5
5003,11,5
5663,11,5
1991,88,5
6766,11,5
2839,88,5
9412,11,5
3694,88,5
4127,88,5
4803,88,5
7693,88,5
2016,234,5
9978,17,5
8057,243,5
6686,244,5
7791,245,5
1576,44,5
9151,136,5
4110,44,5
3878,60,5
2726,68,5
2098,211,5
6119,86,5
9646,86,5
9684,219,5
4388,220,5
4331,11,5
5004,11,5
5664,11,5
6105,11,5
9247,220,5
7222,11,5
8333,11,5
4353,88,5
5244,88,5
5683,88,5
6564,88,5
8353,88,5
2442,234,5
10091,88,5
7189,245,5
2588,252,5
2183,44,5
2607,44,5
3461,44,5
3884,44,5
4332,44,5
7595,264,5
7598,268,5
6643,272,5
5808,280,5
9842,280,5
4389,220,5
4838,220,5
5665,11,5
6543,11,5
7673,11,5
8335,11,5
3695,88,5
6123,88,5
7472,88,5
8132,88,5
4012,21,5
8497,243,5
5645,125,5
2823,44,5
8370,291,5
2552,2,5
4552,11,5
5005,11,5
6544,11,5
2416,88,5
7674,11,5
8552,11,5
9414,11,5
4128,88,5
4806,88,5
9211,88,5
7501,234,5
8011,245,5
7611,136,5
3620,48,5
3707,291,5
8570,86,5
7945,219,5
8383,219,5
4390,220,5
5061,220,5
6380,220,5
5666,11,5
6106,11,5
6545,11,5
2201,88,5
7223,11,5
2841,88,5
9630,11,5
5023,88,5
5245,88,5
5684,88,5
6386,295,6
7295,295,6
7869,14,6
3953,296,6
4284,93,6
5400,94,6
9148,94,6
2106,35,6
3377,244,6
1885,256,6
2970,256,6
4248,256,6
5143,256,6
8339,42,6
1858,133,6
7611,136,6
7082,79,6
6270,280,6
3751,283,6
7130,85,6
2443,219,6
2446,219,6
3296,219,6
6191,293,6
7282,219,6
1852,7,6
6349,87,6
3150,8,6
4056,8,6
8137,87,6
5285,295,6
6784,88,6
8525,14,6
9383,14,6
2637,90,6
3062,90,6
9384,41,6
2584,125,6
6724,135,6
9570,136,6
3016,266,6
2299,72,6
3577,78,6
4667,79,6
4466,85,6
3436,210,6
2101,285,6
4532,85,6
6082,85,6
3083,219,6
3721,219,6
3108,293,6
6407,293,6
4385,219,6
3913,87,6
5028,87,6
5911,87,6
7286,219,6
7724,219,6
10096,87,6
7892,11,6
1936,14,6
6282,114,6
10048,41,6
3166,280,6
7562,79,6
8221,79,6
5422,85,6
2232,219,6
2046,293,6
6408,293,6
3698,87,6
6374,219,6
2664,295,6
6567,87,6
6252,8,6
9659,87,6
8607,220,6
7999,14,6
2133,94,6
8243,24,6
3174,35,6
9540,39,6
7566,114,6
3442,249,6
6069,256,6
6705,256,6
5860,43,6
2335,269,6
4957,74,6
3872,280,6
4076,78,6
8441,79,6
4691,85,6
2763,284,6
3111,293,6
4161,219,6
5470,87,6
2344,8,6
6347,87,6
3213,8,6
5279,220,6
3668,11,6
5505,295,6
6163,295,6
6566,88,6
7244,88,6
9541,14,6
4393,295,6
2214,90,6
3705,90,6
4060,94,6
5409,241,6
2076,245,6
2574,41,6
2566,256,6
8340,42,6
1892,43,6
4537,135,6
3205,256,6
4695,136,6
2332,257,6
7138,136,6
6275,46,6
2511,79,6
9100,79,6
2903,283,6
3859,85,6
7202,85,6
2548,285,6
3297,219,6
3508,219,6
6533,292,6
4135,87,6
7283,219,6
2535,5,6
7289,220,6
5065,295,6
5283,295,6
6166,295,6
7732,295,6
7118,14,6
9120,14,6
4396,295,6
6718,35,6
6441,245,6
1948,126,6
2735,256,6
6476,59,6
2990,156,6
1869,65,6
5816,78,6
2748,79,6
9518,79,6
5862,85,6
7432,85,6
3231,292,6
6687,292,6
2848,87,6
2238,295,6
5249,87,6
6130,87,6
6350,87,6
9217,87,6
9439,87,6
4843,295,6
10099,87,6
6786,88,6
9979,14,6
9253,295,6
2561,94,6
1903,135,6
3384,76,6
4052,280,6
7126,78,6
6302,85,6
7586,85,6
2976,285,6
6236,85,6
2845,87,6
3510,219,6
6753,292,6
5272,219,6
6594,219,6
5471,87,6
7504,219,6
2065,8,6
7942,219,6
3342,8,6
7479,87,6
6601,220,6
2151,14,6
7195,14,6
7476,88,6
2425,90,6
6060,94,6
2803,241,6
3609,256,6
4945,256,6
5183,135,6
3393,136,6
6020,136,6
2094,142,6
6738,61,6
5171,284,6
4386,219,6
6375,219,6
6127,87,6
3303,295,6
9142,8,6
3028,11,6
8579,87,6
9655,87,6
5286,295,6
5506,295,6
8395,295,6
2772,94,6
9099,23,6
7601,35,6
3427,41,6
9166,41,6
9559,41,6
9332,257,6
7606,61,6
7173,72,6
7582,78,6
3170,79,6
3329,283,6
3085,219,6
7147,292,6
4832,219,6
4807,87,6
5029,87,6
6427,5,6
9656,87,6
4621,295,6
8611,220,6
5063,295,6
6764,11,6
7454,11,6
6385,295,6
6835,295,6
9165,14,6
10045,14,6
2978,41,6
10031,136,6
5129,65,6
8240,78,6
3367,85,6
7213,292,6
6376,219,6
6825,219,6
7284,219,6
2877,295,6
2791,8,6
7250,87,6
6472,14,6
7692,88,6
2426,90,6
4175,296,6
6674,24,6
2926,245,6
10023,43,6
2725,57,6
7154,75,6
3555,79,6
7871,84,6
4082,85,6
4916,85,6
6676,85,6
5202,85,6
2683,293,6
6152,219,6
8217,5,6
2388,11,6
9219,87,6
4618,295,6
9246,220,6
7456,11,6
6343,88,6
6783,88,6
9318,14,6
3701,90,6
5416,23,6
4960,94,6
6720,94,6
2759,243,6
3589,243,6
6265,243,6
8481,35,6
6486,244,6
6244,246,6
3420,256,6
5822,136,6
2522,266,6
2721,62,6
5155,73,6
9124,78,6
3474,86,6
4348,86,6
7443,292,6
2685,293,6
4159,219,6
5311,293,6
5251,87,6
9515,5,6
7506,219,6
2916,8,6
3406,8,6
9607,8,6
6829,220,6
5946,295,6
7242,88,6
2210,90,6
4912,20,6
7180,94,6
1862,246,6
2137,135,6
2307,136,6
9143,43,6
2770,58,6
9317,65,6
3356,280,6
9981,78,6
5111,79,6
2155,85,6
3646,85,6
7597,292,6
5969,293,6
7285,219,6
6131,87,6
2555,8,6
6351,87,6
6830,220,6
9436,87,6
7509,220,6
7672,11,6
7693,88,6
4176,296,6
5180,94,6
4541,243,6
3200,114,6
4473,256,6
9637,42,6
6289,256,6
7153,61,6
3192,62,6
1891,74,6
2084,79,6
5991,79,6
5136,85,6
4241,85,6
6742,85,6
6016,85,6
2207,87,6
2897,293,6
6188,293,6
2239,295,6
2961,6,6
8581,87,6
5004,11,6
9437,87,6
7222,11,6
6564,88,6
7956,295,6
8438,14,6
4395,295,6
3411,94,6
8290,94,6
4462,23,6
10026,35,6
4689,39,6
2311,245,6
9339,41,6
4964,135,6
6751,256,6
8263,61,6
2291,280,6
6211,79,6
3542,283,6
4307,85,6
6522,85,6
4134,87,6
6373,219,6
7722,219,6
2127,8,6
3001,8,6
3514,295,6
3516,295,6
7251,87,6
3730,295,6
5501,220,6
6831,220,6
6165,295,6
6383,295,6
6696,14,6
7178,24,6
9604,41,6
3224,136,6
6431,79,6
2043,293,6
3697,87,6
5275,219,6
6592,219,6
3642,4,6
7723,219,6
7287,220,6
7729,220,6
9837,243,7
2530,41,7
4720,245,7
8011,245,7
8462,41,7
4339,42,7
6110,42,7
3810,43,7
8495,260,7
4698,262,7
6023,262,7
3829,280,7
4994,280,7
2565,199,7
2969,201,7
6285,203,7
4368,291,7
5479,291,7
2660,219,7
8150,291,7
5715,219,7
7945,219,7
8383,219,7
5812,8,7
2512,14,7
2309,229,7
4947,231,7
4750,14,7
7869,14,7
2164,237,7
9341,28,7
2950,243,7
1874,36,7
2083,41,7
3161,245,7
4215,41,7
4527,41,7
7338,41,7
2970,256,7
4248,256,7
9198,42,7
4503,43,7
5350,43,7
5365,264,7
5412,280,7
6270,280,7
8455,280,7
2643,291,7
3070,291,7
2443,219,7
9667,291,7
5276,219,7
10121,219,7
4069,221,7
4913,14,7
8525,14,7
9383,14,7
2109,36,7
9573,245,7
5833,41,7
7822,43,7
6267,260,7
1907,262,7
3653,264,7
3614,280,7
3182,189,7
4920,199,7
5119,201,7
7620,280,7
8016,280,7
9337,280,7
2333,211,7
4678,211,7
2003,291,7
3071,291,7
3709,291,7
4820,291,7
6138,291,7
7927,291,7
9447,291,7
3721,219,7
9680,219,7
3618,8,7
9956,8,7
7211,225,7
3002,14,7
3360,14,7
3788,14,7
8077,231,7
4300,14,7
5393,14,7
7079,20,7
2300,36,7
3382,41,7
5605,245,7
3768,41,7
7351,245,7
4113,42,7
3014,262,7
3774,262,7
4516,164,7
2125,280,7
3166,280,7
8538,202,7
10039,280,7
2005,291,7
2018,219,7
3919,291,7
4821,291,7
5481,291,7
8367,291,7
10106,291,7
6252,8,7
6075,14,7
7999,14,7
2652,234,7
8044,28,7
5827,243,7
9155,243,7
9823,41,7
6069,256,7
9803,43,7
4023,256,7
4272,260,7
5649,262,7
1911,280,7
2337,280,7
4536,189,7
4275,280,7
6005,280,7
8280,280,7
4370,291,7
6139,291,7
7928,291,7
2344,8,7
2789,14,7
4091,231,7
6230,14,7
8086,14,7
9541,14,7
7263,302,7
10057,309,7
2579,36,7
2076,245,7
3148,41,7
5121,245,7
8340,42,7
4707,43,7
3205,256,7
6239,158,7
5589,280,7
7355,280,7
5582,201,7
6141,291,7
3508,219,7
5935,219,7
6156,219,7
7283,219,7
2704,8,7
3852,14,7
3633,231,7
7118,14,7
8241,14,7
9120,14,7
3376,243,7
6045,243,7
7617,243,7
3796,245,7
8231,245,7
7559,41,7
3678,42,7
5229,42,7
8118,42,7
4075,43,7
5419,43,7
7187,260,7
8275,262,7
6221,264,7
7096,201,7
2216,291,7
3922,291,7
5040,291,7
5699,291,7
2658,219,7
7929,291,7
5494,219,7
3418,231,7
4461,14,7
5592,14,7
9979,14,7
1914,17,7
9617,303,7
1949,237,7
3408,36,7
2126,41,7
7678,42,7
4539,258,7
2568,262,7
3183,264,7
9374,158,7
2167,280,7
3660,280,7
4052,280,7
4319,280,7
6071,280,7
6316,280,7
3584,201,7
8061,280,7
8500,280,7
3283,291,7
3923,291,7
8588,291,7
9449,291,7
10109,291,7
7504,219,7
7942,219,7
8605,219,7
3342,8,7
10022,8,7
4989,221,7
2715,223,7
2151,14,7
3426,14,7
4744,231,7
4954,14,7
6295,14,7
7195,14,7
8309,28,7
4451,245,7
8451,245,7
4978,41,7
8219,41,7
5230,42,7
2319,43,7
8262,43,7
4517,262,7
5869,262,7
2717,280,7
2072,189,7
5192,280,7
5632,280,7
3349,203,7
3284,291,7
5701,291,7
7930,291,7
5273,219,7
8163,219,7
9363,8,7
7881,228,7
2575,14,7
7165,231,7
4053,14,7
7425,14,7
4294,243,7
4923,243,7
9375,243,7
4728,41,7
9969,245,7
9559,41,7
8473,256,7
7573,260,7
5189,262,7
3446,280,7
4725,280,7
7400,280,7
8296,201,7
9161,280,7
9797,280,7
2218,291,7
3494,291,7
4142,291,7
4593,291,7
5258,291,7
7707,291,7
3085,219,7
9227,291,7
4382,219,7
4832,219,7
9242,219,7
9683,219,7
5197,8,7
4314,225,7
2956,14,7
3169,14,7
5791,14,7
7605,14,7
9165,14,7
10045,14,7
7815,243,7
2978,41,7
2140,256,7
8120,42,7
9635,42,7
2937,43,7
7156,43,7
3398,262,7
9594,201,7
8324,280,7
3495,291,7
5917,291,7
7931,291,7
8368,291,7
3936,219,7
5496,219,7
5932,219,7
6376,219,7
3992,8,7
3573,14,7
6208,20,7
1938,41,7
6108,42,7
4935,43,7
3800,158,7
1955,280,7
2858,291,7
4145,291,7
2231,219,7
4595,291,7
5259,291,7
7269,291,7
2869,219,7
3082,219,7
9889,291,7
5055,219,7
5376,8,7
9177,221,7
5131,14,7
7800,14,7
9318,14,7
8319,305,7
4764,237,7
3589,243,7
9551,243,7
4001,245,7
3218,41,7
4033,41,7
4439,41,7
5767,41,7
7779,41,7
3420,256,7
7230,42,7
8559,42,7
4278,43,7
7100,262,7
4458,280,7
6227,280,7
4020,201,7
8104,280,7
9624,280,7
4146,291,7
5919,291,7
7708,291,7
8590,291,7
9666,291,7
4159,219,7
7506,219,7
2916,8,7
9461,219,7
5614,8,7
9607,8,7
2278,14,7
4685,14,7
5855,14,7
9583,14,7
8508,28,7
8297,243,7
5407,245,7
6001,245,7
4564,42,7
5803,256,7
5637,43,7
6277,43,7
5167,260,7
8055,260,7
2801,262,7
5112,61,7
9813,158,7
3356,280,7
7445,280,7
9535,280,7
5261,291,7
2445,219,7
5920,291,7
8148,291,7
9229,291,7
10105,291,7
3723,219,7
3938,219,7
5713,219,7
2555,8,7
2371,221,7
6287,225,7
2361,14,7
3643,14,7
4236,14,7
3844,231,7
7385,28,7
9353,245,7
6109,42,7
4473,256,7
9817,256,7
7595,264,7
8539,264,7
2079,280,7
3572,280,7
4501,280,7
4952,280,7
5808,280,7
2519,201,7
2429,291,7
3068,291,7
5478,291,7
5921,291,7
3512,219,7
9902,219,7
2355,231,7
8438,14,7
7260,301,7
8101,309,7
9397,239,7
2118,243,7
3830,41,7
7843,41,7
3191,43,7
10038,261,7
7835,262,7
2291,280,7
2930,280,7
4231,280,7
2431,291,7
4818,291,7
7271,291,7
3299,219,7
4609,219,7
6373,219,7
3554,8,7
9780,8,7
1929,231,7
5769,20,8
2062,21,8
6429,23,8
7159,107,8
2118,243,8
4227,246,8
3287,171,8
1995,87,8
5873,292,8
6592,219,8
7699,87,8
7729,220,8
2841,88,8
2320,20,8
3930,234,8
7581,20,8
2768,21,8
6034,23,8
2353,239,8
4720,245,8
1885,256,8
5861,84,8
7130,85,8
2632,87,8
6027,292,8
3909,87,8
6129,87,8
6784,88,8
4235,20,8
4828,234,8
5856,20,8
3413,114,8
4287,114,8
2970,256,8
4248,256,8
6724,135,8
2327,147,8
3498,171,8
6301,84,8
1992,87,8
3060,87,8
4358,87,8
5028,87,8
3173,20,8
1917,21,8
7086,98,8
6699,101,8
6040,102,8
4676,243,8
2774,114,8
4953,41,8
7593,257,8
4219,83,8
2230,219,8
3486,87,8
4809,87,8
5907,87,8
6567,87,8
7249,87,8
7477,87,8
2015,234,8
5896,89,8
5989,20,8
7079,20,8
7175,20,8
2992,237,8
3178,102,8
2287,243,8
7181,113,8
5828,244,8
3382,41,8
3768,41,8
3818,256,8
6705,256,8
5994,83,8
4691,85,8
2208,87,8
2421,87,8
6347,87,8
2226,234,8
6113,89,8
6054,20,8
3390,95,8
6069,256,8
4023,256,8
7138,136,8
4272,260,8
6455,84,8
3934,219,8
4132,87,8
4135,87,8
2344,8,8
2012,234,8
2087,20,8
2297,21,8
4258,21,8
7387,91,8
5818,92,8
7104,237,8
7167,256,8
2735,256,8
2777,143,8
2205,87,8
2633,87,8
3910,87,8
7283,219,8
6130,87,8
6350,87,8
2554,20,8
3340,20,8
4732,20,8
7196,23,8
4067,243,8
2348,114,8
3624,114,8
4666,41,8
4266,136,8
4031,47,8
4217,61,8
3809,76,8
2845,87,8
6594,219,8
7479,87,8
7291,220,8
6452,20,8
6276,20,8
2544,243,8
6463,256,8
6020,136,8
2944,147,8
6738,61,8
4669,83,8
4016,85,8
3699,87,8
4810,87,8
6127,87,8
6791,87,8
6158,220,8
4687,20,8
3404,20,8
1851,22,8
6479,95,8
3817,102,8
7395,237,8
4295,244,8
3621,41,8
6003,256,8
1901,147,8
3022,60,8
7606,61,8
1994,87,8
2206,87,8
2634,87,8
4133,87,8
4360,87,8
4807,87,8
6159,220,8
7507,220,8
1871,21,8
4054,22,8
6300,23,8
6717,23,8
4923,243,8
4737,114,8
5868,187,8
2418,87,8
3059,87,8
3911,87,8
6372,219,8
6825,219,8
7247,87,8
7250,87,8
1894,20,8
3787,20,8
6573,90,8
2107,22,8
4040,102,8
6281,113,8
2978,41,8
6722,114,8
2140,256,8
7343,82,8
2728,85,8
4916,85,8
6376,219,8
2724,20,8
6208,20,8
6475,20,8
7383,20,8
5783,237,8
4742,241,8
3631,241,8
2759,243,8
5822,136,8
3392,147,8
3345,83,8
7201,84,8
2659,219,8
3082,219,8
3057,87,8
5055,219,8
5030,87,8
6569,87,8
4912,20,8
7339,23,8
6433,97,8
2538,101,8
4001,245,8
3420,256,8
4278,43,8
2307,136,8
6015,84,8
4159,219,8
4357,87,8
7285,219,8
6351,87,8
2439,234,8
3991,20,8
2510,21,8
2276,22,8
3990,27,8
2752,102,8
4715,102,8
2559,114,8
4062,114,8
6062,114,8
6289,256,8
1879,143,8
7153,61,8
7585,84,8
2941,85,8
4241,85,8
6742,85,8
2657,219,8
2207,87,8
4808,87,8
7698,87,8
2959,20,8
6692,20,8
4012,21,8
7120,23,8
4962,114,8
6751,256,8
3771,83,8
4134,87,8
2127,8,8
7251,87,8
2312,246,9
2364,43,9
2141,257,9
2368,85,9
2196,86,9
2083,41,9
2067,83,9
1876,85,9
2443,219,9
3083,219,9
2632,87,9
1935,8,9
2213,90,9
1900,108,9
1907,262,9
1947,177,9
3058,87,9
2440,234,9
2165,238,9
2135,114,9
2515,85,9
2018,219,9
2230,219,9
2423,90,9
2304,108,9
1850,41,9
2743,43,9
2160,157,9
1942,85,9
1993,87,9
2421,87,9
2148,43,9
2096,266,9
9427,86,9
2344,8,9
2639,90,9
2297,21,9
2089,85,9
2205,87,9
2065,8,9
2348,114,9
2126,41,9
2568,262,9
9428,86,9
2319,43,9
2378,216,9
1994,87,9
2937,43,9
2107,22,9
1859,206,9
2410,86,9
2846,87,9
2356,232,9
2227,234,9
2427,90,9
2324,92,9
1862,246,9
1893,54,9
2155,85,9
2758,232,9
9377,262,9
2419,87,9
2555,8,9
2510,21,9
2750,92,9
